idhh	idperson	idmother	idfather	idpartner	idorighh	idorigperson	xhh_s	xhh	dag	dgn	dec	dwt	dms	dhh	ddi	dur	deh	dct	dcz	les	loc	lfo	lcs	lindi	lindi01	yem	yse	yag	ytn	yds	bsa_s	boa_s	bed_s	tscee_s	tscer_s	ttn_s	ttb01_s	ttb02_s	ttb_s	tin_s	tva_s	arf	aec	sel_s	spl	splpf	ses	ses01	ses02	ils_head	ils_earns	ils_origy	ils_tax	ils_sicee	ils_sicse	ils_sicer	ils_pen	ils_benmt	ils_bennt	ils_benki	ils_ben	ils_dispy	ils_dispy_pf	ils_dispyki	ils_taxind	ils_sic	ils_bch	ils_bsa	ils_bsu	ils_bdi	ils_bun	ils_bag	ils_dispyx	ils_dispyx_pf	ils_con	ils_con_pf	ils_coicop01	ils_coicop02	ils_coicop03	ils_coicop04	ils_coicop05	ils_coicop06	ils_coicop07	ils_coicop08	ils_coicop09	ils_coicop10	ils_coicop11	ils_coicop12	il_exp_vat	tu_household_dv_HeadID	tu_household_dv_IsDependentChild	tu_household_dv_IsLoneParent	tu_household_dv_IsPartner
616	61605	61602	61601	0	616	61605	0	0	8	0	2	286,7	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61601	1	0	0
617	61701	0	0	61702	617	61701	767,22	753,13	35	1	0	431,82	1	1	0	0	2	101	1	3	6	1	0	1	1,21	1032,77	0	0	0	706,98	0	0	0	51,64	103,28	0	0	1032,77	981,13	218,2	72,02	2	3	0	145,1	131,8	4,5	6	2,45	1	1032,77	1032,77	218,2	51,64	0	103,28	0	0	0	0	0	762,93	690,91	762,93	72,02	154,92	0	0	0	0	0	0	762,93	690,91	767,22	695,2	199,89	2,04	51,93	42,77	40,02	53,27	83,59	4,13	13,14	0	121,51	1,13	450,15	61701	0	0	0
617	61702	0	0	61701	617	61702	0	0	30	0	0	431,82	1	0	0	0	2	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61701	0	0	1
617	61703	61702	61701	0	617	61703	0	0	12	0	2	431,82	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61701	1	0	0
617	61704	61702	61701	0	617	61704	0	0	11	0	2	431,82	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61701	1	0	0
617	61705	61702	61701	0	617	61705	0	0	8	1	2	431,82	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61701	1	0	0
617	61706	61702	61701	0	617	61706	0	0	6	0	1	431,82	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61701	1	0	0
618	61801	0	0	61802	618	61801	166,3	217,56	44	1	0	431,82	2	1	0	0	2	101	1	3	6	1	0	1	1,21	108,16	0	0	0	515,18	386	0	0	5,41	10,82	0	0	108,16	102,75	4,03	20,44	2	1	1	145,1	131,8	5,7	6	2,45	1	108,16	108,16	4,03	5,41	0	10,82	0	386	0	0	386	484,73	464,29	484,73	20,44	16,22	0	386	0	0	0	0	484,73	464,29	166,3	145,86	64,69	0,58	14,58	12,04	11,29	12,33	20,1	1,16	3,72	0	36,17	0,32	127,75	61801	0	0	0
618	61802	0	0	61801	618	61802	0	0	36	0	0	431,82	2	0	0	0	2	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61801	0	0	1
618	61803	61802	61801	0	618	61803	0	0	20	0	0	431,82	1	0	0	0	3	101	1	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61801	0	0	0
618	61804	61802	61801	0	618	61804	0	0	18	1	0	431,82	1	0	0	0	2	101	1	3	6	1	0	1	1,21	117,31	0	0	0	99,46	0	0	0	5,87	11,73	0	0	117,31	111,44	4,89	0	0	0	1	145,1	131,8	0	0	0	0	117,31	117,31	4,89	5,87	0	11,73	0	0	0	0	0	106,55	106,55	106,55	0	17,6	0	0	0	0	0	0	106,55	106,55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61801	0	0	0
618	61805	61802	61801	0	618	61805	0	0	14	1	3	431,82	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61801	1	0	0
618	61806	61802	61801	0	618	61806	0	0	8	1	2	431,82	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61801	1	0	0
619	61901	0	0	61902	619	61901	2544,97	2278,53	69	1	0	181,98	2	1	0	0	0	101	1	2	7	0	0	2	2,42	0	1260,6	0	1779,66	899,04	0	0	0	0	0	0	1260,6	0	1260,6	288,07	213,54	2	2	0	145,1	131,8	5,45	6	2,45	1	1260,6	1260,6	288,07	0	0	0	0	0	0	0	0	972,54	759	972,54	213,54	0	0	0	0	0	0	0	972,54	759	2544,97	2331,43	679,93	6,44	167,85	134,8	126,2	130,33	214,86	13,01	41,45	0	315,71	3,61	1334,61	61901	0	0	0
619	61902	0	0	61901	619	61902	0	0	60	0	0	181,98	2	0	0	0	2	101	1	7	-1	-1	0	0	0	0	0	0	0	84,64	0	76	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	76	0	0	76	76	76	76	0	0	0	76	0	0	0	0	76	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61901	0	0	1
619	61903	61902	61901	0	619	61903	0	0	43	0	0	181,98	3	0	0	0	3	101	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61901	0	0	0
619	61904	61902	61901	0	619	61904	0	0	41	1	0	181,98	3	0	0	0	3	101	1	3	6	0	0	1	1,21	786,32	0	0	0	720,48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	786,32	786,32	0	0	0	0	0	0	0	0	0	786,32	786,32	786,32	0	0	0	0	0	0	0	0	786,32	786,32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61901	0	0	0
619	61905	61902	61901	0	619	61905	0	0	36	1	0	181,98	3	0	0	0	2	101	1	3	6	0	0	1	1,21	926,65	0	0	0	849,06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	926,65	926,65	0	0	0	0	0	0	0	0	0	926,65	926,65	926,65	0	0	0	0	0	0	0	0	926,65	926,65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61901	0	0	0
619	61906	61902	61901	0	619	61906	0	0	23	1	0	181,98	1	0	0	0	3	101	1	3	9	1	0	4	4,84	1069,79	0	0	0	731,15	0	0	0	53,49	106,98	0	0	1069,79	1016,3	226,99	0	0	0	0	145,1	131,8	0	0	0	0	1069,79	1069,79	226,99	53,49	0	106,98	0	0	0	0	0	789,31	789,31	789,31	0	160,47	0	0	0	0	0	0	789,31	789,31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61901	0	0	0
620	62001	0	0	0	620	62001	764,92	702,77	51	1	0	207,21	3	1	0	0	2	101	1	3	6	0	0	1	1,21	742,15	0	0	0	680,01	0	0	0	0	0	0	0	0	0	0	66,86	3	3	0	145,1	131,8	0,9	1	1	1	742,15	742,15	0	0	0	0	0	0	0	0	0	742,15	675,28	742,15	66,86	0	0	0	0	0	0	0	742,15	675,28	764,92	698,05	164,16	2,14	67,43	44,73	41,87	60,28	72,55	4,32	13,74	0	86,35	1,19	417,9	62001	0	0	0
621	62101	0	0	62102	621	62101	1017,71	944,42	56	1	0	207,21	1	1	0	0	2	101	1	3	6	1	0	1	1,21	1323,42	0	0	0	896,73	0	0	0	66,17	132,34	0	0	1323,42	1257,25	287,23	89,66	2	3	0	145,1	131,8	5,4	6	2,45	1	1323,42	1323,42	287,23	66,17	0	132,34	0	0	0	0	0	970,02	880,36	970,02	89,66	198,51	0	0	0	0	0	0	970,02	880,36	1017,71	928,05	271,13	2,71	73,95	56,55	52,95	58,85	97,91	5,46	17,37	0	128,91	1,52	560,36	62101	0	0	0
621	62102	0	0	62101	621	62102	0	0	53	0	0	207,21	1	0	0	0	2	101	1	2	5	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62101	0	0	1
621	62103	62102	62101	62105	621	62103	0	0	24	1	0	207,21	1	0	0	0	3	101	1	5	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62101	0	0	0
621	62104	62102	62101	0	621	62104	0	0	22	1	5	207,21	1	0	0	0	3	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62101	0	0	0
621	62105	0	0	62103	621	62105	0	0	25	0	0	207,21	1	0	0	0	2	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62101	0	0	0
621	62106	62105	62103	0	621	62106	0	0	3	0	0	207,21	1	0	0	0	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62101	1	0	0
622	62201	0	0	62202	622	62201	1485,58	1388,92	42	1	0	141,19	1	1	0	0	2	101	1	3	6	1	0	1	1,21	686,2	0	0	0	480,73	0	0	0	34,31	68,62	0	0	686,2	651,89	135,89	129,68	3	2	0	145,1	131,8	1,85	2	1,41	1	686,2	686,2	135,89	34,31	0	68,62	0	0	0	0	0	516	386,32	516	129,68	102,93	0	0	0	0	0	0	516	386,32	1485,58	1355,89	343,54	4,05	113,04	84,7	79,31	117,82	153,22	8,17	26,04	0	170,38	2,27	810,53	62201	0	0	0
622	62202	0	0	62201	622	62202	0	0	38	0	0	141,19	1	0	0	0	3	101	1	3	5	1	1	9	10,88	1123,74	0	0	0	766,37	0	0	0	56,19	112,37	0	0	1123,74	1067,55	239,8	0	0	0	0	145,1	131,8	0	0	0	0	1123,74	1123,74	239,8	56,19	0	112,37	0	0	0	0	0	827,75	827,75	827,75	0	168,56	0	0	0	0	0	0	827,75	827,75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62201	0	0	1
623	62301	0	0	62302	623	62301	1181,8	1118,39	67	1	0	216,89	1	1	0	0	2	101	1	2	6	0	0	1	1,21	0	1015,96	222,69	2156,18	883,95	0	0	0	0	0	0	1213,64	0	1213,64	276,33	108,28	3	3	0	145,1	131,8	5,4	6	2,45	1	1238,64	1238,64	276,33	0	0	0	0	0	0	0	0	962,32	854,03	962,32	108,28	0	0	0	0	0	0	0	962,32	854,03	1181,8	1073,52	335,22	2,62	88,99	54,75	51,23	68,97	123,11	5,28	16,81	0	182,74	1,48	676,77	62301	0	0	0
623	62302	0	0	62301	623	62302	0	0	48	0	0	216,89	1	0	0	0	2	101	1	1	9	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62301	0	0	1
623	62303	62302	62301	62305	623	62303	0	0	19	1	3	216,89	1	0	0	0	1	101	1	2	7	0	0	4	4,84	0	518,43	0	1531,05	389,01	0	0	0	0	0	0	518,43	0	518,43	102,52	0	0	0	0	145,1	131,8	0	0	0	0	518,43	518,43	102,52	0	0	0	0	0	0	0	0	415,91	415,91	415,91	0	0	0	0	0	0	0	0	415,91	415,91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62301	0	0	0
623	62304	62302	62301	0	623	62304	0	0	15	1	3	216,89	1	0	0	0	1	101	1	1	9	0	0	4	4,84	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62301	1	0	0
623	62305	0	0	62303	623	62305	0	0	17	0	3	216,89	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62301	1	0	0
623	62306	62305	62303	0	623	62306	0	0	8	0	2	216,89	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62301	1	0	0
624	62401	0	0	0	624	62401	646,66	658,42	68	0	0	231,26	3	1	1	0	0	101	1	8	-1	-1	0	0	0	0	0	0	0	362,76	245	106	0	0	0	0	0	0	0	0	60,78	1	1	1	145,1	131,8	0,8	1	1	1	0	0	0	0	0	0	0	351	0	0	351	351	290,22	351	60,78	0	0	351	0	0	0	0	351	290,22	646,66	585,88	157,54	2,15	52,22	44,9	42,04	57,93	62,56	4,33	13,8	0	74,5	1,2	379,87	62401	0	0	0
625	62501	0	0	0	625	62501	376,32	388,08	61	1	0	246,9	1	1	1	0	0	101	1	8	-1	-1	0	0	0	0	0	0	0	362,76	245	106	0	0	0	0	0	0	0	0	36,65	1	1	1	145,1	131,8	0,8	1	1	1	0	0	0	0	0	0	0	351	0	0	351	351	314,35	351	36,65	0	0	351	0	0	0	0	351	314,35	376,32	339,67	93,97	1,18	31,69	24,77	23,18	29,21	36,72	2,4	7,62	0	55,45	0,66	229,06	62501	0	0	0
626	62601	0	0	0	626	62601	316,29	367,97	77	0	0	228,06	5	1	1	0	2	101	1	8	-1	-1	0	0	0	0	0	0	0	483,68	356	76	0	0	0	0	0	0	0	0	34,57	2	1	1	145,1	131,8	1,7	2	1,41	1	0	0	0	0	0	0	0	432	0	0	432	432	397,43	432	34,57	0	0	432	0	0	0	0	432	397,43	316,29	281,72	89,46	1,09	31,72	22,73	21,34	30,81	37,45	2,19	6,98	0	47,95	0,61	216,06	62601	0	0	0
626	62602	62601	0	0	626	62602	0	0	47	1	0	228,06	3	0	0	0	3	101	1	2	6	0	0	1	1,21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62601	0	0	0
627	62701	0	0	0	627	62701	1168,29	1088,95	88	1	0	284,48	5	1	0	0	0	101	1	4	-1	-1	0	0	0	0	0	0	0	84,64	0	76	0	0	0	0	0	0	0	0	101,49	3	3	0	145,1	131,8	6,55	8	2,83	1	0	0	0	0	0	0	0	76	0	0	76	76	-25,49	76	101,49	0	0	76	0	0	0	0	76	-25,49	1168,29	1066,79	347,33	2,43	74	50,79	47,56	67,17	106,98	4,91	15,61	0	193,66	1,38	634,34	62701	0	1	0
627	62702	0	62701	62703	627	62702	0	0	54	0	0	284,48	1	0	0	0	2	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62701	0	0	0
627	62703	0	0	62702	627	62703	0	0	57	1	0	284,48	1	0	0	0	3	101	1	3	6	1	0	1	1,21	330,58	0	0	0	248,56	0	0	0	16,53	33,06	0	0	330,58	314,06	51,43	0	0	0	0	145,1	131,8	0	0	0	0	330,58	330,58	51,43	16,53	0	33,06	0	0	0	0	0	262,63	262,63	262,63	0	49,59	0	0	0	0	0	0	262,63	262,63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62701	0	0	0
627	62704	62702	62703	0	627	62704	0	0	31	0	0	284,48	1	0	0	0	3	101	1	2	6	0	0	1	1,21	0	286,74	0	394,88	250,88	0	0	0	0	0	11,85	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	286,74	286,74	11,85	0	0	0	0	0	0	0	0	274,9	274,9	274,9	0	0	0	0	0	0	0	0	274,9	274,9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62701	0	0	0
627	62705	62702	62703	0	627	62705	0	0	20	1	3	284,48	1	0	0	0	1	101	1	3	6	0	0	1	1,21	596,11	0	0	0	546,2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	596,11	596,11	0	0	0	0	0	0	0	0	0	596,11	596,11	596,11	0	0	0	0	0	0	0	0	596,11	596,11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62701	0	0	0
627	62706	0	62701	0	627	62706	0	0	4	1	0	284,48	1	0	0	0	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62701	1	0	0
627	62707	0	62701	0	627	62707	0	0	0	1	0	284,48	1	0	0	0	0	101	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62701	1	0	0
627	62708	0	0	0	627	62708	0	0	18	0	3	284,48	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62701	0	0	0
628	62801	0	0	0	628	62801	634,2	698,37	53	0	0	1582,71	5	1	0	1	2	101	1	2	5	1	0	4	4,84	0	624,63	136,69	803,94	668,49	0	0	0	0	0	0	736,32	0	736,32	157	66,53	2	3	0	145,1	131,8	2	2	1,41	1	761,32	761,32	157	0	0	0	0	0	0	0	0	604,32	537,79	604,32	66,53	0	0	0	0	0	0	0	604,32	537,79	634,2	567,67	167,53	1,93	54,46	40,6	38,01	60,21	66,43	3,91	12,48	0	112,92	1,08	415,81	62801	0	0	0
628	62802	62801	0	0	628	62802	0	0	18	0	0	1582,71	1	0	0	1	3	101	1	1	5	0	0	4	4,84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62801	0	0	0
629	62901	0	0	0	629	62901	546,76	531,64	28	1	0	406,23	3	1	0	0	2	101	1	3	6	0	0	1	1,21	376,21	0	0	0	526,09	165	0	0	0	0	0	0	0	0	0	49,99	3	3	1	145,1	131,8	1,1	1	1	1	376,21	376,21	0	0	0	0	0	165	0	0	165	541,21	491,22	541,21	49,99	0	0	165	0	0	0	0	541,21	491,22	546,76	496,77	124,86	1,69	40,83	35,51	33,24	47,86	56,16	3,43	10,91	0	63,1	0,94	312,44	62901	0	0	0
630	63001	0	0	63002	630	63001	849,02	833,82	51	1	0	406,23	1	1	0	0	2	101	1	2	6	1	0	1	1,21	0	998,81	0	2895,09	719,14	0	0	0	0	0	0	998,81	0	998,81	222,62	79,42	2	2	0	145,1	131,8	6,35	7	2,65	1	998,81	998,81	222,62	0	0	0	0	0	0	0	0	776,19	696,77	776,19	79,42	0	0	0	0	0	0	0	776,19	696,77	849,02	769,6	233,9	2,25	59,42	46,98	43,97	50,79	78,4	4,54	14,45	0	141,19	1,26	496,38	63001	0	0	0
630	63002	0	0	63001	630	63002	0	0	46	0	0	406,23	1	0	0	0	2	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63001	0	0	1
630	63003	63002	63001	0	630	63003	0	0	19	1	5	406,23	1	0	0	0	3	101	1	6	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63001	0	0	0
630	63004	63002	63001	0	630	63004	0	0	13	1	3	406,23	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63001	1	0	0
630	63005	63002	63001	0	630	63005	0	0	12	0	2	406,23	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63001	1	0	0
630	63006	63002	63001	0	630	63006	0	0	10	0	2	406,23	1	0	0	0	0	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63001	1	0	0
630	63007	0	0	0	630	63007	0	0	18	1	0	406,23	1	0	0	0	3	101	1	9	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63001	0	0	0
631	63101	0	0	63102	631	63101	402,53	469,88	40	1	0	1451,95	1	1	0	0	2	101	1	3	6	0	0	1	1,21	139,97	0	0	0	551,47	386	0	0	0	0	0	0	0	0	0	44,79	2	1	1	145,1	131,8	4,45	5	2,24	1	139,97	139,97	0	0	0	0	0	386	0	0	386	525,97	481,18	525,97	44,79	0	0	386	0	0	0	0	525,97	481,18	402,53	357,74	126,9	1,35	40,01	28,48	26,64	29,67	46,43	2,75	8,78	0	66,1	0,76	279,93	63101	0	0	0
631	63102	0	0	63101	631	63102	0	0	36	0	0	1451,95	1	0	0	0	2	101	1	7	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63101	0	0	1
631	63103	63102	63101	0	631	63103	0	0	17	0	3	1451,95	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63101	1	0	0
631	63104	63102	63101	0	631	63104	0	0	14	1	3	1451,95	1	0	0	0	1	101	1	6	-1	-1	0	0	0	0	0	0	0	80,62	0	0	66,67	0	0	0	0	0	0	0	0	0	0	1	145,1	131,8	0	0	0	0	0	0	0	0	0	0	0	0	0	66,67	0	0	0	66,67	0	0	66,67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63101	1	0	0
